시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,보관대수,설치연도,설치형태,차양막 설치여부,공기주입기 비치여부,공기주입기 유형,수리대 설치여부,관리기관 전화번호,관리기관명,데이터갱신일자,업태구분명,위도,경도
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,효자촌프라자,CVNTL_24_41135_01089,,경기도 성남시 분당구 돌마로 478,경기도 성남시 분당구 서현동 298-3,3,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3769800000,127.1334400000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,서현2동주민센터,CVNTL_24_41135_01090,,경기도 성남시 분당구 돌마로476번길 17,경기도 성남시 분당구 서현동 296,1,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3760530000,127.1346100000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,우성프라자 앞,CVNTL_24_41135_01091,,경기도 성남시 분당구 돌마로 481,경기도 성남시 분당구 서현동 95,2,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3777500000,127.1328700000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,서현중학교 내,CVNTL_24_41135_01092,,경기도 성남시 분당구 중앙공원로 54-1,경기도 성남시 분당구 서현동 96-1,1,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3806760000,127.1335140000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,서현역 AK백화점(육교밑),CVNTL_24_41135_01094,,경기도 성남시 분당구 황새울로360번길 42,경기도 성남시 분당구 서현동 263,3,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3850000000,127.1233600000
경기도,부천시,괴안동,"41190113",생활편의형SOC,CVNTL,자전거보관소,범안동행정복지센터,CVNTL_24_41190_00690,,경기도 부천시 범안로 38,경기도 부천시 괴안동 72,5,"",거치형,N,N,"",N,"032-625-6452",범안동행정복지센터,2022-07-11,,37.4784240000,126.8069000000
경기도,부천시,괴안동,"41190113",생활편의형SOC,CVNTL,자전거보관소,현대아파트,CVNTL_24_41190_00691,,경기도 부천시 범안로 37,경기도 부천시 괴안동 88,10,"",거치형,N,N,"",N,"032-625-6452",범안동행정복지센터,2022-07-11,,37.4783130000,126.8075900000
경기도,부천시,괴안동,"41190113",생활편의형SOC,CVNTL,자전거보관소,대현부안아파트,CVNTL_24_41190_00692,,경기도 부천시 경인로498번길 94,경기도 부천시 괴안동 104-3,10,"",거치형,N,N,"",N,"032-625-6452",범안동행정복지센터,2022-07-11,,37.4801060000,126.8130100000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,양현교 밑 (탄천좌안),CVNTL_24_41135_01093,,경기도 성남시 분당구 탄천로 49,경기도 성남시 분당구 이매동 145,2,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3968960000,127.1227800000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,우신프라자 서측 도로,CVNTL_24_41190_00705,,경기도 부천시 부일로191번길 26,경기도 부천시 상동 408-4,10,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.4897650000,126.7517000000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,세원빌딩(kb국민은행),CVNTL_24_41190_00706,,경기도 부천시 상일로 96,경기도 부천시 상동 401,10,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.4913020000,126.7528900000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,윌타운주상복합,CVNTL_24_41190_00707,,경기도 부천시 부일로205번길 46,경기도 부천시 상동 402-3,15,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.4903800000,126.7534800000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,다모아빌딩 서측 도로,CVNTL_24_41190_00708,,경기도 부천시 상일로 82,경기도 부천시 상동 400,20,"",거치형,"",N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.4913140000,126.7516000000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,늘푸른종합상가,CVNTL_24_41190_00709,,경기도 부천시 조마루로 87,경기도 부천시 상동 557-4,10,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5006600000,126.7536240000
경기도,수원시 권선구,호매실동,"41113135",생활편의형SOC,CVNTL,자전거보관소,"호매실한양수자인,금호초등학교 버스정류장 옆",CVNTL_24_41113_01845,,"",경기도 수원시 권선구 호매실동 1429,10,"","","",N,"",N,"031-228-3426",수원시청,2022-07-11,,37.2659900000,126.9563700000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,중앙약국 앞,CVNTL_24_41135_01106,,경기도 성남시 분당구 돌마로486번길 12,경기도 성남시 분당구 서현동 297,1,"2010",거치형,N,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3764650000,127.1342100000
경기도,성남시 분당구,수내동,"41135102",생활편의형SOC,CVNTL,자전거보관소,수내지하차도 위,CVNTL_24_41135_01115,,경기도 성남시 분당구 돌마로356번길 3,경기도 성남시 분당구 수내동 79-1,1,"2010",거치형,N,Y,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3697170000,127.1233200000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,상2동홈플러스,CVNTL_24_41190_00716,,경기도 부천시 길주로 118,경기도 부천시 상동 540-1,131,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5043260000,126.7550350000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,소풍(부천터미널),CVNTL_24_41190_00717,,경기도 부천시 송내대로 239,경기도 부천시 상동 539-1,260,"",거치형,Y,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5041470000,126.7567000000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,상동역2번출구,CVNTL_24_41190_00718,,경기도 부천시 상동로 90,경기도 부천시 상동 541-1,18,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5051300000,126.7537300000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,폴라리스호텔앞,CVNTL_24_41190_00719,,경기도 부천시 소향로13번길 27,경기도 부천시 상동 548-3,9,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5051400000,126.7490700000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,늘푸른 종합상가,CVNTL_24_41190_00720,,경기도 부천시 조마루로 87,경기도 부천시 상동 557-4,20,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5006600000,126.7536240000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,해피플러스빌딩,CVNTL_24_41190_00727,,경기도 부천시 길주로 86,경기도 부천시 상동 544-3,9,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5052500000,126.7519300000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,BYC 옆(위더스빌),CVNTL_24_41190_00728,,경기도 부천시 길주로 74,경기도 부천시 상동 548-7,15,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5052500000,126.7502800000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,에이스프라자,CVNTL_24_41190_00745,,경기도 부천시 도약로 29,경기도 부천시 상동 523-8,20,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5126600000,126.7526550000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,자전거보관소,서현고교 앞,CVNTL_24_41135_01191,,경기도 성남시 분당구 분당로 87,경기도 성남시 분당구 서현동 91-1,2,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3814900000,127.1237900000
경기도,성남시 분당구,판교동,"41135108",생활편의형SOC,CVNTL,자전거보관소,판교청소년수련관,CVNTL_24_41135_01187,,경기도 성남시 분당구 운중로225번길 37,경기도 성남시 분당구 판교동 553,3,"2010",단독형,Y,Y,기계식,N,"031-729-3303",성남시청,2022-07-11,,37.3920140000,127.0905400000
경기도,성남시 분당구,판교동,"41135108",생활편의형SOC,CVNTL,자전거보관소,판교도서관,CVNTL_24_41135_01188,,경기도 성남시 분당구 운중로225번길 37,경기도 성남시 분당구 판교동 553,5,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3920140000,127.0905400000
경기도,성남시 분당구,판교동,"41135108",생활편의형SOC,CVNTL,자전거보관소,광암사거리(판교원마을902동 앞),CVNTL_24_41135_01189,,경기도 성남시 분당구 서판교로 29,경기도 성남시 분당구 판교동 585,1,"2010",단독형,Y,Y,기계식,N,"031-729-3303",성남시청,2022-07-11,,37.3898600000,127.0971600000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,이매역 5번출구,CVNTL_24_41135_01192,,경기도 성남시 분당구 이매로 54,경기도 성남시 분당구 이매동 116,1,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3941880000,127.1266300000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,이매상가 앞,CVNTL_24_41135_01193,,경기도 성남시 분당구 성남대로779번길 22,경기도 성남시 분당구 이매동 105-2,1,"2010",휀스형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3994520000,127.1259460000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,매송공원과 매송중학교 사이,CVNTL_24_41135_01194,,경기도 성남시 분당구 탄천로 49,경기도 성남시 분당구 이매동 145,4,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3968960000,127.1227800000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,하탑교 밑 (탄천좌안),CVNTL_24_41135_01198,,경기도 성남시 분당구 판교로 446,경기도 성남시 분당구 이매동 131-8,2,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.4051300000,127.1233700000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,이매고교 내,CVNTL_24_41135_01199,,경기도 성남시 분당구 탄천로 1,경기도 성남시 분당구 이매동 147,10,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3924180000,127.1214400000
경기도,성남시 분당구,구미동,"41135114",생활편의형SOC,CVNTL,자전거보관소,구미동물놀이장,CVNTL_24_41135_01190,,경기도 성남시 분당구 금곡로 149,경기도 성남시 분당구 구미동 91,2,"2010",거치형,N,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3481100000,127.1188800000
경기도,파주시,와동동,"41480122",생활편의형SOC,CVNTL,자전거보관소,한가람중학교 버스정류장,CVNTL_24_41480_03692,,"",경기도 파주시 와동동 1315-1,14,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7301400000,126.7563100000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,디아뜨빌딩 옆,CVNTL_24_41190_00772,,경기도 부천시 길주로77번길 19-45,경기도 부천시 상동 530-1,9,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5076830000,126.7494050000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,디아뜨빌딩 뒤,CVNTL_24_41190_00773,,경기도 부천시 길주로77번길 19-45,경기도 부천시 상동 530-1,9,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5076830000,126.7494050000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,부천호텔,CVNTL_24_41190_00774,,경기도 부천시 길주로 131,경기도 부천시 상동 538-5,5,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5059970000,126.7572000000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,다승프라자,CVNTL_24_41190_00775,,경기도 부천시 길주로 125,경기도 부천시 상동 538-7,8,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5061600000,126.7563860000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,그린힐,CVNTL_24_41190_00776,,경기도 부천시 길주로 137,경기도 부천시 상동 538-4,5,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5061100000,126.7576750000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,화포식당,CVNTL_24_41190_00777,,경기도 부천시 길주로 125,경기도 부천시 상동 538-7,3,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5061600000,126.7563860000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,대신스카이빌(나이스골프),CVNTL_24_41190_00778,,경기도 부천시 길주로 129,경기도 부천시 상동 538-6,5,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5060200000,126.7568300000
경기도,과천시,별양동,"41290109",생활편의형SOC,CVNTL,자전거보관소,미성독서실~우리은행 주차장,CVNTL_24_41290_00189,,경기도 과천시 별양상가로 13,경기도 과천시 별양동 1-12,30,"2008",거치형,Y,N,기타,N,"02-3677-2288",과천시청(교통과),2022-07-11,,37.4274800000,126.9924700000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,석천중 앞,CVNTL_24_41190_00779,,경기도 부천시 계남로 71,경기도 부천시 상동 526-7,20,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5100980000,126.7571260000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,자전거보관소,파리바게트 옆,CVNTL_24_41190_00780,,경기도 부천시 도약로 39,경기도 부천시 상동 524-4,10,"",거치형,N,N,"",N,"032-625-5793",상동행정복지센터,2022-07-11,,37.5125300000,126.7538600000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,이매역 5번출구,CVNTL_24_41135_01211,,경기도 성남시 분당구 이매로 54,경기도 성남시 분당구 이매동 116,1,"2010",단독형,Y,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3941880000,127.1266300000
경기도,성남시 분당구,이매동,"41135106",생활편의형SOC,CVNTL,자전거보관소,이매역 3번출구,CVNTL_24_41135_01212,,경기도 성남시 분당구 이매로 80,경기도 성남시 분당구 이매동 251-2,4,"2016",단독형,N,Y,태양광식,N,"031-729-3303",성남시청,2022-07-11,,37.3938700000,127.1292600000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,자전거보관소,상탑초교 옆 보행자도로,CVNTL_24_41135_01279,,경기도 성남시 분당구 판교로 647,경기도 성남시 분당구 야탑동 161,2,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.4062840000,127.1457600000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,자전거보관소,돌마초등학교 후문,CVNTL_24_41135_01321,,경기도 성남시 분당구 야탑로 96-7,경기도 성남시 분당구 야탑동 515,5,"2010",단독형,Y,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.4091700000,127.1300350000
경기도,성남시 분당구,금곡동,"41135111",생활편의형SOC,CVNTL,자전거보관소,청솔중학교 앞,CVNTL_24_41135_01399,,경기도 성남시 분당구 금곡로 283,경기도 성남시 분당구 금곡동 124,3,"2010",휀스형,N,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3560600000,127.1107700000
경기도,성남시 분당구,분당동,"41135101",생활편의형SOC,CVNTL,자전거보관소,대진고교 앞,CVNTL_24_41135_01472,,경기도 성남시 분당구 분당로 271,경기도 성남시 분당구 분당동 72,1,"2010",거치형,N,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3695370000,127.1383000000
경기도,성남시 분당구,분당동,"41135101",생활편의형SOC,CVNTL,자전거보관소,당촌초교 옆,CVNTL_24_41135_01473,,경기도 성남시 분당구 분당로 196,경기도 성남시 분당구 분당동 36,11,"2010",거치형,N,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3738020000,127.1311950000
경기도,성남시 분당구,분당동,"41135101",생활편의형SOC,CVNTL,자전거보관소,당촌초교 앞,CVNTL_24_41135_01474,,경기도 성남시 분당구 분당로 196,경기도 성남시 분당구 분당동 36,3,"2010",단독형,Y,Y,기계식,N,"031-729-3303",성남시청,2022-07-11,,37.3738020000,127.1311950000
