시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,공원구분,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,현화 근린공원(안중지구 택지개발),CVNTL_22_41220_03427,,경기도 평택시 안중읍 안현로서8길 48,경기도 평택시 안중읍 현화리 829,근린공원,20534.7,다리근육풀기+다리뻗치기+등허리지압기+마라톤운동기+어깨근육풀기+옆파도타기+온몸근육풀기+온몸역기올리기+온몸허리돌리기+윗몸일으키기+자유철봉+지압길 포장+평행봉+하늘걷기,고무칩포장+물놀이장 물놀이대+조합놀이대,화장실+휠체어경사로,"",교육의 선구자 기념비+디자인집수정+디자인트랜치+맨홀+우수맨홀+원주목 사면보호대+집수정+측량기준점+트랜치,1995-05-02,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9806800000,126.9203900000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,율리 근린공원,CVNTL_22_41220_03426,,경기도 평택시 안중읍 덕우로 1,경기도 평택시 안중읍 학현리 산 65-10,근린공원,0,"","","","","",1972-08-25,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9913140000,126.9278400000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,긴둥골 어린이공원(안중지구 택지개발),CVNTL_22_41220_03428,,경기도 평택시 안중읍 안중로18번길 18,경기도 평택시 안중읍 현화리 859,어린이공원,3239.7,배드민턴장+배드민턴지주대+옆파도타기+온몸근육풀기+온몸허리돌리기+하늘걷기,고무매트포장+그네+그네보호대+모래포장+시소+조합놀이대+흔들놀이,육각형 음수전+화장실,"",조형 출입기둥+집수정,1995-05-02,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9831300000,126.9266000000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,삼정1리 마을쉼터공원,CVNTL_22_41220_03156,,"",경기도 평택시 안중읍 삼정리 75-4,기타,2569,고무칩포장+농구대+등허리지압기+역기 등받이대+역기 및 설치대+옆파도타기+온몸근육풀기+온몸허리돌리기+족구대+철봉(3인용)+평행봉+하늘걷기,"",음수대+화장실,"",무덤+무덤비+사당+수목보호대+옹벽,,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9666060000,126.9592740000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,금곡5리 쉼터공원,CVNTL_22_41220_03379,,"",경기도 평택시 안중읍 금곡리 산119-1,기타,4860,등허리지압기+어깨근육풀기+온몸역기내리기+온몸허리돌리기+하늘걷기+훌라허리돌리기,"","","","",,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9950140000,126.9527500000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,대반1리 마을쉼터공원,CVNTL_22_41220_03380,,"",경기도 평택시 안중읍 대반리 17-3,기타,1000,등허리지압기+마라톤운동기+온몸역기내리기+온몸허리돌리기+족구대+하늘걷기,그네(파도형파고라)+모래포장,음수전,"",L형측구+맹암거+사각수로관+우수관+집수정,,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9921340000,126.9499600000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,대반2리 마을쉼터공원,CVNTL_22_41220_03381,,"",경기도 평택시 안중읍 대반리 208-8,기타,1000,마라톤운동기+배드민턴지주대+온몸근육풀기+온몸역기내리기+온몸허리돌리기+하늘걷기,미끄럼틀,음수대,"",우수관+원형수로관+자연석쌓기+집수정,,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9886900000,126.9525900000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,대반3리 마을쉼터공원,CVNTL_22_41220_03382,,경기도 평택시 안중읍 대반3길 17-3,경기도 평택시 안중읍 대반리 503,기타,1105,온몸근육풀기+온몸역기내리기+온몸허리돌리기+족구대+하늘걷기,"",음수전,"",상수관+우수관+집수정,,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9845050000,126.9521200000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,대반6리 마을쉼터공원,CVNTL_22_41220_03383,,"",경기도 평택시 안중읍 대반리 409-4,기타,899,옆파도타기+온몸근육풀기+온몸역기내리기+온몸허리돌리기+족구네트+족구대+족구장+하늘걷기,"",주차정지대,"",원형수로관+이중벽하수관+자연석쌓기+출입옹벽+트랜치,,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9768370000,126.9432140000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,따비쉼터공원,CVNTL_22_41220_03384,,"",경기도 평택시 안중읍 안중리 280-3,기타,530,온몸허리돌리기,"",공중전화기+음수전+화장실,"",소화전+시계탑,,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9885140000,126.9291150000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,인광 근린공원(안중송담지구),CVNTL_22_41220_03216,,"",경기도 평택시 현덕면 인광리 산85-57,근린공원,13895,등허리지압기+마라톤운동기+온몸근육풀기+온몸노젓기+온몸역기내리기+온몸역기올리기+윗몸일으키기+하늘걷기+허벅지근육풀기,고무매트포장+조합놀이대,"","",급수관+수목보호판+옹벽+집수정+트랜치+흉관,2006-02-06,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9763900000,126.9267650000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,송담4로 어린이공원(안중송담지구),CVNTL_22_41220_03148,,"",경기도 평택시 안중읍 안중리 96-8,어린이공원,1540,"",고무칩포장+버섯의자+조합놀이대+회전놀이대+흔들놀이,"","",U형측구+집수정+흉관,2006-02-06,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9836700000,126.9352700000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,송담9길 어린이공원(안중 송담지구),CVNTL_22_41220_03152,,"",경기도 평택시 안중읍 송담리 266-4,어린이공원,1513,발바닥지압걷기,고무칩포장+미끄럼틀+조합놀이대,"","",수목보호판+집수정+흉관,2006-02-06,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9817240000,126.9345000000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,도시공원,방죽골 어린이공원(안중지구 택지개발),CVNTL_22_41220_03146,,"",경기도 평택시 안중읍 현화리 840-2,어린이공원,6014.9,농구대+배드민턴장+배드민턴지주대+온몸허리돌리기+철봉+평행봉+하늘걷기+허리다리뻗기,고무매트포장+그네+그네보호대+시소+조합놀이대+흔들놀이,육각 음수전+화장실,"",소화전+정구장 배수로+집수정,1995-05-02,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9809720000,126.9242100000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,견산1리 마을쉼터공원,CVNTL_22_41220_03167,,"",경기도 평택시 진위면 견산리 409-1,기타,264,어깨근육풀기+온몸역기내리기+온몸역기올리기+온몸허리돌리기+윗몸일으키기,고무칩포장+조합놀이대,램프,"",집수정+트랜치,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1081660000,127.0737600000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,갈곶 근린공원(진위제2산업단지),CVNTL_22_41220_03168,,"",경기도 평택시 진위면 갈곶리 118,근린공원,12781,다리뻗치기+마라톤운동+어깨근육풀기+역기내리기+역기올리기+인조잔디 라인마킹(풋살장 시설 및 포장)+풋살골대(이동식)(풋살장 시설 및 포장)+풋살장+하늘걷기,"",음수전+자전거보관대+화장실,"",DRAIN Valve+Q.C Valve+U형 플륨관+급수관+맹암거 간선+맹암거 간선(풋살장 우배수)+맹암거 지선+맹암거 지선(풋살장 우배수)+스틸그레이팅(풋살장 시설 및 포장)+연결관+오수받이(PE)+자연석쌓기B+잔디수로+제수변+집수정+집수정(풋살장 우배수)+측구수로관(풋살장 우배수),2013-12-05,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1241720000,127.0774900000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,제5호 소공원(진위역),CVNTL_22_41220_03159,,경기도 평택시 진위면 경기대로 1857,경기도 평택시 진위면 하북리 140-11,소공원,1900,"","","","","",2009-12-30,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1105400000,127.0627060000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,제6호 소공원(진위역),CVNTL_22_41220_03160,,"",경기도 평택시 진위면 하북리 170-1,소공원,2257,"","","","","",2009-12-30,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1103360000,127.0620900000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,진위3일반산단2호 소공원(진위3일반산업단지),CVNTL_22_41220_03162,,"",경기도 평택시 진위면 마산리 산52,소공원,1500,"","","","","",2015-10-15,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0832140000,127.0982100000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,제1호 어린이공원(하북리),CVNTL_22_41220_03163,,"",경기도 평택시 진위면 하북리 94-1,어린이공원,1542,"","","","","",2007-07-09,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1121860000,127.0637100000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,제3호 어린이공원(가곡리),CVNTL_22_41220_03165,,"",경기도 평택시 진위면 가곡리 79-1,어린이공원,2202,"","","","","",2007-07-09,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1120570000,127.0883940000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,제2호 어린이공원(견산리),CVNTL_22_41220_03173,,"",경기도 평택시 진위면 견산리 393,어린이공원,2526,"","","","","",2007-07-09,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1081000000,127.0722350000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,진위산업단지 근린공원,CVNTL_22_41220_03429,,경기도 평택시 진위면 진위산단로 53-21,경기도 평택시 진위면 청호리 342-4,근린공원,12100.1,농구대+농구장+온몸역기올리기+온몸허리돌리기+윗몸일으키기+족구네트걸이+풋살골대,"",음수전+화장실,"",공사 기념비+수목보호대+집수정+트랜치,2006-09-18,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1228300000,127.0820000000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,가곡5리 마을쉼터공원,CVNTL_22_41220_03385,,"",경기도 평택시 진위면 가곡리 419-4,기타,536,어깨근육풀기+온몸역기내리기+온몸허리돌리기,고무매트포장+조합놀이대,"","",배수로+수목보호대+집수정,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1156540000,127.0723900000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,견산3리 마을쉼터공원,CVNTL_22_41220_03386,,"",경기도 평택시 진위면 견산리 372,기타,1035,온몸근육풀기+온몸역기내리기+윗몸일으키기,고무매트포장+조합놀이대,"","",반사경+배수로+집수정,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1090200000,127.0724000000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,견산5리 마을쉼터공원,CVNTL_22_41220_03387,,"",경기도 평택시 진위면 견산리 439-2,기타,631,다리뻗치기+옆파도타기+온몸허리돌리기,고무칩포장+시소+조합놀이대,"","",집수정,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1072200000,127.0726900000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,마산1리 마을쉼터공원,CVNTL_22_41220_03388,,"",경기도 평택시 진위면 마산리 829-1,기타,999,농구대+등허리지압기+어깨근육풀기+온몸허리돌리기+족구 네트대+족구장+지압길 포장,고무매트포장+그네+그네보호대+조합놀이대,"","","",,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0846670000,127.0844040000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,신리 마을쉼터공원,CVNTL_22_41220_03389,,"",경기도 평택시 진위면 신리 126-3,기타,793,등허리지압기+옆파도타기+온몸역기내리기+지압자갈포장+하늘걷기,고무칩포장+그네+조합놀이대,"","",수목보호대+측구수로,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0974200000,127.0710600000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,하북2리 마을쉼터공원,CVNTL_22_41220_03390,,"",경기도 평택시 진위면 하북리 187-12,기타,999,온몸역기올리기+온몸허리돌리기+윗몸일으키기+지압길 포장+하늘걷기,고무칩포장+조합놀이대,"","",U형측구+수목보호대,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1043850000,127.0584700000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,하북3리 마을쉼터공원,CVNTL_22_41220_03391,,"",경기도 평택시 진위면 하북리 350-11,기타,999,등허리지압기+배드민턴장+온몸근육풀기+온몸역기내리기+온몸허리돌리기+하늘걷기,고무칩포장,화장실,"",측구수로관,,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0990100000,127.0496100000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,진위 근린공원,CVNTL_22_41220_03170,,경기도 평택시 진위면 견산1길 17-10,경기도 평택시 진위면 견산리 산 16,근린공원,36636,"","","","","",2006-06-13,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1092640000,127.0748300000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,LG Digital Park일반산업단지 근린공원,CVNTL_22_41220_03171,,경기도 평택시 진위면 엘지로 222,경기도 평택시 진위면 청호리 1,근린공원,19939.5,체력단련시설+체력단련장1+체력단련장2,"","","",도수로+벤치플륨관+산마루측구+우배수시설+우수맨홀+우수받이+우수받이연결관+절토구간+집수정+집수정연결관,2013-09-11,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1244800000,127.0893400000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,가곡 근린공원,CVNTL_22_41220_03172,,경기도 평택시 진위면 가곡1길 39,경기도 평택시 진위면 가곡리 70-1,근린공원,18268,"","","","","",2006-06-13,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1125600000,127.0872340000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,견산 근린공원,CVNTL_22_41220_03169,,"",경기도 평택시 진위면 견산리 산9-2,근린공원,53243,"","","","","",2006-06-13,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1072770000,127.0777000000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,"1호 소공원(진위3지구)",CVNTL_22_41220_03158,,"",경기도 평택시 진위면 견산리 347-1,소공원,0,"","","","","",2016-08-12,경기도 평택시청,"031-8024-4247","2022-07-11",,37.1074260000,127.0748800000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,도시공원,제4호 어린이공원(봉남리),CVNTL_22_41220_03166,,"",경기도 평택시 진위면 봉남리 444-1,어린이공원,1687,"","","","","",2007-07-09,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0988730000,127.0883560000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,도시공원,만호근린공원,CVNTL_22_41220_03185,,"",경기도 평택시 포승읍 만호리 681,소공원,29869.8,마라톤운동기+온몸근육풀기+하늘걷기,"","","","",2012-07-26,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9697570000,126.8606100000
