시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,주차장관리번호,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,포천성당인근 쌈지주차장,CVNTL_23_41650_00969,,경기도 포천시 왕방로184번길 3-11,경기도 포천시 신읍동 138-31,"236-2-000050",공영,노외,23,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.8978960000,127.1981350000
경기도,수원시 팔달구,화서동,"41115138",생활편의형SOC,CVNTL,주차장,화서환승,CVNTL_23_41115_00461,,경기도 수원시 팔달구 덕영대로 691-13,경기도 수원시 팔달구 화서동 643,"202-2-000010",공영,노외,290,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",유료,30,500,10,200,24,4800,36000,"현금, 신용카드","",수원도시공사,"031-258-2013",2022-07-11,,37.2856600000,126.9906400000
경기도,고양시 일산서구,탄현동,"41287103",생활편의형SOC,CVNTL,주차장,탄현 제3,CVNTL_23_41287_00053,,경기도 고양시 일산서구 탄중로 244-2,경기도 고양시 일산서구 탄현동 1589,"219-2-000004",공영,노외,77,"2",미시행,평일,"9:00","21:00","0:00","0:00","0:00","0:00",유료,30,500,5,100,24,6000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6927760000,126.7723300000
경기도,고양시 일산서구,탄현동,"41287103",생활편의형SOC,CVNTL,주차장,탄현역 환승,CVNTL_23_41287_00054,,경기도 고양시 일산서구 일현로 지하 97-27,경기도 고양시 일산서구 탄현동 1636,"219-2-000009",공영,노외,233,"4",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,200,5,50,24,3000,30000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6954700000,126.7619900000
경기도,안성시,연지동,"41550115",생활편의형SOC,CVNTL,주차장,안성맞춤대로1구간,CVNTL_23_41550_00540,,경기도 안성시 안성맞춤대로 1079,경기도 안성시 연지동 146-3,"231-1-000001",공영,노상,22,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,500,30,500,24,0,0,현금,"경형자동차 60 감면,  장애인 차량 및 저공해자동차 표지부착 50 감면",경기도 안성시청,"031-678-2812",2022-07-11,,37.0098720000,127.2699900000
경기도,안산시 단원구,초지동,"41273107",생활편의형SOC,CVNTL,주차장,솔새길,CVNTL_23_41273_00482,,경기도 안산시 단원구 초지동로 73,경기도 안산시 단원구 초지동 728,"217-1-000009",공영,노상,34,"1",미시행,평일,"12:00","21:00","0:00","0:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3102800000,126.8168700000
경기도,안산시 단원구,초지동,"41273107",생활편의형SOC,CVNTL,주차장,청솔2길,CVNTL_23_41273_00483,,경기도 안산시 단원구 원포공원로 54,경기도 안산시 단원구 초지동 742,"217-1-000010",공영,노상,79,"1",미시행,평일,"12:00","21:00","0:00","0:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3033100000,126.8098500000
경기도,안산시 단원구,초지동,"41273107",생활편의형SOC,CVNTL,주차장,단원구청 및 단원보건소 부설주차장,CVNTL_23_41273_00484,,경기도 안산시 단원구 중앙대로 685,경기도 안산시 단원구 초지동 666-2,"217-3-000002",공영,부설,442,기타,미시행,평일,"8:00","19:00","0:00","0:00","0:00","0:00",무료,0,0,0,0,0,0,0,"","",경기도 안산시 단원구청 행정지원과,"031-481-6177",2022-07-11,,37.3197480000,126.8120040000
경기도,고양시 일산동구,백석동,"41285106",생활편의형SOC,CVNTL,주차장,백석 제2,CVNTL_23_41285_00029,,경기도 고양시 일산동구 장백로 15-7,경기도 고양시 일산동구 백석동 1315,"241-2-000007",공영,노외,165,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,600,5,100,24,8000,80000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6396300000,126.7893750000
경기도,고양시 일산동구,백석동,"41285106",생활편의형SOC,CVNTL,주차장,백석역 환승,CVNTL_23_41285_00030,,경기도 고양시 일산동구 중앙로 1036,경기도 고양시 일산동구 백석동 1242,"241-2-000013",공영,노외,295,"4",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,200,5,50,24,3000,30000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6431800000,126.7896600000
경기도,고양시 덕양구,주교동,"41281101",생활편의형SOC,CVNTL,주차장,주교 제1,CVNTL_23_41281_00011,,경기도 고양시 덕양구 고양대로 1330,경기도 고양시 덕양구 주교동 206-1,"218-2-000001",공영,노외,360,"3",미시행,평일,"8:00","22:00","0:00","0:00","0:00","0:00",유료,30,200,5,100,24,3000,30000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6555980000,126.8317800000
경기도,고양시 일산서구,일산동,"41287101",생활편의형SOC,CVNTL,주차장,일산종합사회복지관 부설,CVNTL_23_41287_00046,,경기도 고양시 일산서구 고양대로 654,경기도 고양시 일산서구 일산동 620-3,"219-3-000001",공영,부설,98,"2",미시행,평일,"8:00","20:00","0:00","0:00","0:00","0:00",혼합,30,500,5,100,12,6000,30000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-929-4849",2022-07-11,,37.6845630000,126.7686000000
경기도,고양시 일산서구,일산동,"41287101",생활편의형SOC,CVNTL,주차장,일산 제1,CVNTL_23_41287_00045,,경기도 고양시 일산서구 고양대로 730,경기도 고양시 일산서구 일산동 1673-5,"219-2-000006",공영,노외,24,"2",미시행,평일,"9:00","21:00","0:00","0:00","0:00","0:00",유료,30,500,5,100,24,6000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6827050000,126.7770200000
경기도,안양시 동안구,호계동,"41173104",생활편의형SOC,CVNTL,주차장,학원가노상,CVNTL_23_41173_00555,,경기도 안양시 동안구 귀인로172번길 42,경기도 안양시 동안구 호계동 1064,"209-1-000012",공영,노상,27,"2",미시행,평일+토요일,"10:00","20:00","10:00","20:00","0:00","0:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3829200000,126.9590450000
경기도,부천시,역곡동,"41190107",생활편의형SOC,CVNTL,주차장,역곡2동 공한지17호,CVNTL_23_41190_00233,,경기도 부천시 지봉로 40,경기도 부천시 역곡동 35-7,"000-2-000127",공영,노외,7,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,0,0,0,0,0,0,30000,계좌이체,연중무휴+ 계약자 전용,경기도 부천도시공사,"032-340-0923",2022-07-11,,37.4854350000,126.8050000000
경기도,안양시 동안구,비산동,"41173101",생활편의형SOC,CVNTL,주차장,샘모루초교,CVNTL_23_41173_00558,,경기도 안양시 동안구 관악대로 155,경기도 안양시 동안구 비산동 405,"209-2-000008",공영,노외,57,"3",미시행,평일+토요일,"9:00","20:00","9:00","20:00","0:00","0:00",유료,30,200,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3998680000,126.9407800000
경기도,안양시 동안구,비산동,"41173101",생활편의형SOC,CVNTL,주차장,동안노상,CVNTL_23_41173_00559,,경기도 안양시 동안구 평촌대로243번길 30,경기도 안양시 동안구 비산동 1110-1,"209-1-000009",공영,노상,95,"1",미시행,평일,"9:00","17:00","0:00","0:00","0:00","0:00",유료,30,600,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3928500000,126.9530260000
경기도,안양시 만안구,박달동,"41171103",생활편의형SOC,CVNTL,주차장,박달시장노외,CVNTL_23_41171_00614,,경기도 안양시 만안구 양화로 134,경기도 안양시 만안구 박달동 21-16,"208-2-000023",공영,노외,18,"2",미시행,평일+토요일,"9:00","19:00","9:00","19:00","0:00","0:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4045830000,126.9094800000
경기도,부천시,여월동,"41190118",생활편의형SOC,CVNTL,주차장,들국화 공영주차장,CVNTL_23_41190_00234,,경기도 부천시 삼작로333번길 12,경기도 부천시 여월동 2-2,"000-2-000088",공영,노외,14,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,0,0,0,0,0,0,30000,계좌이체,연중무휴+ 계약자 전용,경기도 부천도시공사,"032-340-0923",2022-07-11,,37.5203700000,126.7990400000
경기도,부천시,여월동,"41190118",생활편의형SOC,CVNTL,주차장,여월동(여월초교 앞),CVNTL_23_41190_00235,,경기도 부천시 삼작로306번길 42,경기도 부천시 여월동 54-3,"000-2-000089",공영,노외,17,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,0,0,0,0,0,0,30000,계좌이체,연중무휴+ 계약자 전용,경기도 부천도시공사,"032-340-0923",2022-07-11,,37.5186700000,126.7967300000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,주차장,점골어린이공원,CVNTL_23_41135_00273,,경기도 성남시 분당구 불정로 419,경기도 성남시 분당구 서현동 332,"206-2-000005",공영,노외,202,"1",요일제,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,200,24,6000,60000,신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노외주차처,"",2022-07-11,,37.3770300000,127.1400800000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,주차장,서현도서관 부설주차장,CVNTL_23_41135_00294,,경기도 성남시 분당구 중앙공원로 77,경기도 성남시 분당구 서현동 234,"206-3-000003",공영,부설,180,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,300,24,6000,0,신용카드,경차·장애인 차량 50프로 할인 등,서현도서관,"031-729-8705",2022-07-11,,37.3835870000,127.1324700000
경기도,고양시 덕양구,성사동,"41281106",생활편의형SOC,CVNTL,주차장,성사제2,CVNTL_23_41281_00025,,경기도 고양시 덕양구 고양대로1384번길 7-17,경기도 고양시 덕양구 성사동 720,"218-2-000012",공영,노외,22,"3",미시행,평일,"9:00","18:00","0:00","0:00","0:00","0:00",유료,30,200,5,50,24,3000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6535570000,126.8385700000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,오작교 밑,CVNTL_23_41171_00590,,경기도 안양시 만안구 병목안로 315,경기도 안양시 만안구 안양동 1125-1,"208-2-000039",공영,노외,22,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3781700000,126.9052500000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,수리산교 하부,CVNTL_23_41171_00591,,경기도 안양시 만안구 병목안로 385,경기도 안양시 만안구 안양동 1150,"208-2-000040",공영,노외,40,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3721430000,126.9050900000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,부흥파크 앞,CVNTL_23_41171_00592,,경기도 안양시 만안구 병목안로172번길 28,경기도 안양시 만안구 안양동 1034-39,"208-2-000041",공영,노외,61,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3884430000,126.9074000000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,율목복지회관 뒤,CVNTL_23_41171_00594,,경기도 안양시 만안구 병목안로130번길 166,경기도 안양시 만안구 안양동 970-1,"208-2-000043",공영,노외,11,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3930660000,126.9084000000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,안양2동공영,CVNTL_23_41171_00596,,경기도 안양시 만안구 안양로384번길 50,경기도 안양시 만안구 안양동 842-2,"208-2-000004",공영,노외,40,"1",미시행,평일+토요일,"9:00","19:00","9:00","19:00","0:00","0:00",유료,30,600,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4050940000,126.9178160000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,삼덕공원공영,CVNTL_23_41171_00597,,경기도 안양시 만안구 삼덕로 106,경기도 안양시 만안구 안양동 782-19,"208-2-000008",공영,노외,196,"2",미시행,평일+토요일+공휴일,"10:00","20:00","10:00","20:00","10:00","20:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3977660000,126.9167300000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,덕천공영,CVNTL_23_41171_00598,,경기도 안양시 만안구 덕천로 104,경기도 안양시 만안구 안양동 194-9,"208-2-000011",공영,노외,18,"2",미시행,평일,"10:00","17:00","0:00","0:00","0:00","0:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3903120000,126.9343600000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,남부노상,CVNTL_23_41171_00606,,경기도 안양시 만안구 만안로 171,경기도 안양시 만안구 안양동 622-44,"208-1-000001",공영,노상,55,"1",미시행,평일,"10:00","18:00","0:00","0:00","0:00","0:00",유료,30,600,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3966980000,126.9262400000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,군용지,CVNTL_23_41171_00609,,경기도 안양시 만안구 창박로41번길 34,경기도 안양시 만안구 안양동 1082-2,"208-2-000038",공영,노외,68,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3830760000,126.9015960000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,공영주차장,CVNTL_23_41171_00616,,경기도 안양시 만안구 박달우회로150번길 41,경기도 안양시 만안구 안양동 822-33,"208-2-000025",공영,노외,23,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4062300000,126.9124100000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,안양6동 주민센터 뒤,CVNTL_23_41171_00618,,경기도 안양시 만안구 안양로170번길 23,경기도 안양시 만안구 안양동 437-4,"208-2-000030",공영,노외,22,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3900340000,126.9306100000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,수암복개,CVNTL_23_41171_00587,,경기도 안양시 만안구 병목안로 58,경기도 안양시 만안구 안양동 782-30,"208-2-000010",공영,노외,174,"1",미시행,평일+토요일+공휴일,"10:00","22:00","10:00","22:00","10:00","22:00",유료,30,600,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3964040000,126.9154000000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,안양테크노벨리,CVNTL_23_41171_00608,,경기도 안양시 만안구 전파로24번길 35-24,경기도 안양시 만안구 안양동 196-47,"208-2-000033",공영,노외,21,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3890270000,126.9365500000
경기도,부천시,소사동,"41190106",생활편의형SOC,CVNTL,주차장,소원지하,CVNTL_23_41190_00255,,경기도 부천시 소사로300번길 41,경기도 부천시 소사동 32,"000-2-000042",공영,노외,113,"3",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,0,0,0,0,0,0,50000,계좌이체,월정기 전용,경기도 부천도시공사,"032-340-0925",2022-07-11,,37.4849000000,126.7969700000
